day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,windspeed,rainfall
15.096317959990992,1015.112403847646,24.64069430587796,23.75919230683673,23.49403091131784,22.358763709773992,88.8489759109764,83.36548573578814,35.80988187544248,3.0
18.1637400568606,1007.4698186063788,32.65041302822878,30.66757334160913,28.873925171855003,25.435490821383624,73.66067582488644,72.46580197766458,22.95007385639788,27.1
27.62923724710616,1017.8902614421615,17.68777001007735,16.304313806479247,14.915613043024756,15.980019440645634,97.79264042611209,99.95971306544769,29.483160134626097,32.9
3.8861098516344943,1007.806045173896,33.94717267897709,28.549914819300188,24.67722083857579,24.983368422701705,83.52592729652731,74.9071499979498,20.637004447189927,30.1
28.13817217174984,1006.8985289052052,32.79237276720273,28.998277674968016,26.06130836773811,25.7602463754868,86.06392927836676,83.39687055301528,26.36324150907243,32.1
22.565564280211657,1012.6412010527456,20.435909406994025,18.25918198672878,17.22680197992556,17.68204202447494,97.14040016554016,94.50264095369543,22.84391588013454,3.5
22.23354844544508,1016.964302389507,27.05476076667006,25.21551904664881,23.989668369177465,21.117802236534605,77.26914577867288,64.19869326660304,28.988721160826163,2.3
13.016392460405973,1016.8556379607498,20.866922942085715,20.179081396598548,19.847314468687102,17.003939047800234,84.93364456604436,82.20204098374901,30.063452449992464,26.9
13.41855718242862,1005.6875662821652,24.89397461741585,21.9850152861683,20.90603452820801,21.44355274466887,97.78266330719484,93.3861251059575,13.521619603803751,39.6
9.074801238557027,1010.8464058859628,29.947741407247097,26.624297171294387,24.64640941807124,21.44482996381948,70.78137857294563,44.84526137313111,20.74010792798575,2.2
22.337491832907173,1000.0963613069664,32.69953872523119,30.212041727197423,27.956156375439186,24.16411894034098,68.53460174132499,28.340907930151307,11.722599120618504,28.8
14.29931761699464,1016.52047895702,21.09974362631196,20.07801116168621,18.97160033962597,17.429672597491933,81.99016865534173,84.37062360703479,21.26335469318709,2.7
19.5427818796578,1006.167783758234,31.6805750793966,29.349956844091807,26.836390330966683,25.89298987341622,83.91102297488523,64.2096502211787,7.501160688551272,32.5
13.047953629707203,1007.0000820919664,30.524520150845333,28.76378991632106,26.28217693079039,25.864416912111945,86.26188306571073,84.1863309428063,14.490082107826147,33.0
7.257655898283298,1012.9930836015728,27.025347158576707,24.38959094858638,22.554167872547488,22.38204356872971,91.77363220479312,85.38571160276479,11.412192622046678,34.9
15.287356476262522,1008.4777568496168,31.00126789987726,29.282680821621444,27.237150913053032,26.67731804595197,86.3363804711472,87.30714281602033,17.383288190202805,32.3
-0.0160838754681635,1007.4369509132106,32.950255333587634,30.29357447881847,28.18302962137015,25.928147706516704,79.97475384746437,71.24444565373123,32.21787220459915,28.5
21.20694711393432,1011.2124751036042,33.1322196030457,30.1439859742778,27.916948226958457,25.18533970570255,76.64033906411471,49.63709515495664,12.3668877158044,2.6
9.979607203662743,1013.8914428045678,26.60935215512912,24.14084909404232,20.99666399312624,19.83933981589916,77.24494457361276,84.90339937350168,30.608911657556416,2.6
21.714762519018727,1000.0750292774708,31.91246026097191,29.81375118110136,28.3251575854813,24.235929390715565,70.87037419004663,49.402321068264776,12.97435719698404,30.1
30.320897471140363,1017.9310287148036,29.162202837624555,26.46609047497891,25.50924547967026,22.84837960735626,80.2799518748934,51.71198663219772,16.70504215635423,22.1
29.154402058427333,1017.6089423574468,17.371592084096264,16.677135895387135,15.989762449106802,15.89892140025161,94.9867007022715,89.9487911592901,24.299393810224323,31.2
10.211539433380503,1017.0553092459196,17.58653017434159,16.83799104028824,15.494804971038768,9.478706672921982,63.7337770828684,77.13065010300215,22.341911435228944,2.1
4.97373894474842,1015.8425262760392,21.095419595264897,20.91658378862197,20.52022796107377,19.452191687940203,95.31476038622114,80.18339178298304,14.075493279819106,31.4
12.490859861760866,1017.1831477515376,24.42730226467761,23.59849610688158,23.52629780905601,21.16128662809256,84.26057552804905,88.57830328241563,42.33552965335737,2.8
5.191722827385073,1015.9225699329468,28.43765456897433,25.535119675802065,24.72166212459959,22.234856159909988,79.639938429747,82.033714967565,29.20381608433606,26.4
27.796449744850463,1017.9741292228948,17.4973888321131,16.134844886014484,14.378269888298172,16.12598754731624,98.22222690427616,98.68072394458332,28.439631847587016,33.1
6.969886509028847,1005.8624694288936,33.46494712494428,29.894136991496065,27.84149243641276,25.274562266150703,76.76891292857336,52.96057648664561,10.981754199151798,30.8
17.363661803628442,1011.4920582291156,20.510998604165405,17.82355369519831,14.8343531235795,16.41047729539632,89.31314603151165,78.96053262190377,22.873011500175764,3.2
24.4712347833464,1008.2739324054826,34.64084685077388,31.026707003219048,28.634182674741947,25.088818826912465,74.3654927402673,29.827918872025503,7.761387636315508,25.3
12.508112699751765,1018.9719047376692,27.31793742968345,24.8292943352605,23.614898010062348,19.31846239083857,71.36544128583634,66.85363743203085,31.887360675590468,20.4
8.580231845743185,1020.4752634909252,19.20235265840965,18.17003542202709,17.34731402096412,14.207113853181715,78.31401462792647,81.93257424979981,37.97070489811522,2.3
30.99357605684333,1007.1102607859348,29.175941765305364,27.58500550559263,26.3190711788532,24.930857301052217,87.12419708222008,88.05923178922414,5.57354818865979,33.7
14.450966625235123,1012.1581671229148,31.74583943234801,27.931167424090724,26.04830900913364,22.12507688385197,70.97522634499636,46.36226893825011,40.72041283265887,21.7
8.483273008673981,1011.4630626637914,31.435579918865,28.474707202646364,27.011650024522137,25.379829651888183,81.95640422244028,79.50683181664608,10.19828015202648,33.7
21.36621365027938,1017.041918095207,27.74787461234505,25.186419197472908,24.04461241298984,21.31820726488478,77.92977123438651,66.91840057797262,28.347407238162702,23.5
20.83255617318717,1010.6815354110056,33.82568810639211,29.97404005832752,27.865155573980672,25.35668022349253,76.19665579475895,50.08481823810868,12.315754001010326,2.7
15.068831494348244,1011.2421743698932,23.579263680583203,20.29319732693753,20.65242776322657,20.26604824245998,97.79818005706257,86.63315690883915,20.998586567470408,3.5
12.708684818249402,1005.32024342326,25.33879231377445,21.49026804144132,20.82408411823632,21.618341274244795,97.7881778606584,92.64447282554352,14.435250843080018,3.9
10.703362401803686,1009.7303463666548,23.16981959981264,21.65213905154948,19.851781782900428,20.450554865328986,91.15005155500609,90.49995171017852,31.774908695852066,3.4
29.13055611555476,1009.7831422352308,33.251139098176566,29.44900497082477,28.147773693884613,26.62871373615144,86.8863555425653,80.27458520838081,22.994254363560245,3.1
20.87957629622749,1020.2317468750664,20.83423118138116,20.280888305015488,18.9031965247157,17.73917726719599,86.99898601178553,89.4291560601942,27.10220027001233,2.7
8.026581539186008,1020.4854423827222,21.352636431990195,18.147722070105875,17.17878787148545,14.569338709764232,77.53879720387543,27.94043234972812,14.82766944444359,1.8
10.600517625457714,1015.2736284402408,21.13444421674661,19.24147029554432,17.424054906060167,16.707762203184036,85.42622587512726,80.21060679402271,9.6605554069471,32.8
12.665829977774612,1007.98608383015,29.64308626064637,28.04740604317257,26.632893901960983,25.76113964935676,86.88169092731948,84.91385294919729,22.63117188988242,3.3
11.15882073774433,1007.1056821906672,33.35374190212961,29.218679325537025,26.302706532286027,25.43788565715424,81.13270393726721,76.81504819307467,13.62359078562835,3.1
3.824942784827999,1011.5141993008656,27.488874482161343,25.30202042807425,23.87181088206089,23.17604376669645,87.30385494929264,83.44824497197386,8.838049118532592,34.9
3.02025121107571,1011.5922522649377,29.610261563946445,26.985424082138284,23.81841487069892,23.49501327364605,83.29721033550264,86.89521029813788,53.43103594924083,29.4
25.533734754013977,1027.4611068485838,13.110627719147937,10.752391838678658,8.53581991143891,2.0500279079245045,58.91368290029296,84.5315573693388,21.32637949464208,1.7
30.17595365237993,1008.8933480418006,31.764450003262723,29.62159510581044,27.927441818430133,26.00560345772134,80.2407218856083,70.99716876639677,23.69744344824478,28.6
6.1183156798095215,1007.4019901559524,29.444143650402456,28.373121134173573,26.825120281723688,25.72368265578314,86.7121800626607,80.99885524414101,21.762658391767324,32.3
15.903815777040071,1022.1113212528568,17.4183065626259,14.747662845925625,13.367890482117415,4.40529750720874,49.254525581864414,15.022250873300743,47.26158239073868,1.0
5.834736158017626,1004.9942587525665,32.891812625150806,30.29481641652793,27.342661302629324,24.20113018181495,71.96262590013566,28.3619806939902,6.475217279244698,25.1
25.63804008133648,1019.6478220887506,21.55107792543892,18.416137136678604,16.471569507593536,13.643063193257076,74.76193458452579,88.37258072620982,27.777250969831577,2.3
3.5360439878166945,1011.2091176665328,30.50317801908333,26.607923781206964,22.656258354269944,24.48396652656089,85.96218387232287,84.29255981611185,11.829705170060825,3.4
12.94337366653652,1004.4749418509026,31.817696838158728,28.28400850943596,25.0751468710186,25.88507207375429,87.37359024743814,83.13729220553564,12.530342826671346,3.7
12.333806971703003,1017.3754587164196,14.355118729725174,13.61669528607572,12.719369165944832,11.105523986718293,87.38886230556972,100.43571258422996,36.48486156796617,29.5
15.6252997740125,1011.8262723184368,30.719575794334027,28.36653362881945,27.350459628413297,25.182168226161355,80.78719398053737,85.38042032526504,31.818636689295403,29.1
7.860372355617845,1023.8854778751288,19.01077178252897,14.934952555268818,11.200344629365274,4.198057442960796,52.22015019871016,-0.178968150446903,16.590612027749728,8.4
17.46623520982423,1007.9260469354964,32.42375146021988,29.99551910147146,28.319155821490984,26.61152790277825,82.33722051066644,80.1482800420337,20.437691383093533,30.5
14.89334127528772,1016.0650474920355,16.272418865392613,15.616662906780704,14.166893083900195,14.983480062850248,96.63272939891093,96.7574610901849,37.77434330990664,33.0
0.8393816232966514,1012.8402911381256,31.366924102042788,28.901971654808136,26.768234644919644,25.47639239200459,80.40989619450349,83.68248524898465,7.648373892860509,30.7
23.515021817261573,1017.1766633575672,28.60590097640329,25.36455916882081,23.947217791759083,21.27381713916103,77.87107609737853,46.83787514336582,19.73288196139237,2.1
22.627723950813,1008.4329383047666,34.88631932243432,30.208675979583727,28.363214966912377,24.702472307943843,72.36817082859324,19.14927829211436,9.99073147883427,26.0
3.162674297383475,1011.9111639056872,30.806357698772374,26.039306901165347,22.93620672916207,24.129685183020808,85.44404270622077,82.23125158816956,11.58585638770482,34.1
17.549398043609056,1013.7019673803056,30.557936772254,26.242951715003965,23.59402229898951,19.20240979386234,69.59294205403907,17.342993851225707,12.364101049925251,2.0
3.297514956298773,1011.757948865983,31.133856474416586,26.24631650337476,22.154048965519976,24.05060812796196,86.60613977683421,86.21641913108375,11.1235512739843,34.9
18.004142204741576,1014.2521750987008,26.79027712722752,23.5144565581758,19.91058909196045,20.872076625763235,86.97404425205605,83.42239974224742,18.797121350025428,2.9
11.771037343952372,1016.1649863576148,23.10663658834388,20.06658963609277,17.043452205917287,15.746857162451612,75.97270992229377,72.96142931266951,20.387405761944663,23.8
14.1668996090799,1019.8271529809856,20.23395890538406,18.818882949493133,15.723111981700544,12.715651777875218,69.01817421124015,70.42734607559063,26.551761844920595,2.0
17.92332391836613,1016.7995576884416,17.9325359667798,15.161329283837429,12.020824235610808,11.13914920923817,76.08327215668618,49.767359250353394,27.950886986720107,2.1
19.79624721056407,1007.0306588096996,26.48663423176817,25.79138158980105,24.141128722413075,24.582516783447875,94.55007363726898,87.49500435656724,21.773863695800465,3.6
6.463645767340255,1021.7328714238952,21.35559163450491,18.69349050117848,16.663273031168817,14.420845696087556,79.21504000870335,57.33965929245125,21.69797689964873,2.0
9.182188796401345,1013.7958845682548,26.398800812978664,23.85816925552273,20.530429286620283,19.872526939726217,76.55943872434253,86.75760598164474,30.67991703603334,26.8
26.304002072539262,1022.5098495593556,14.89216458911886,13.409677958182304,10.191780378091067,11.361489267161328,91.70191165331252,93.37080640143638,29.811729941409723,27.3
23.685688746468315,999.606376850228,32.312574177923345,31.06496180998923,27.57558739197106,23.869830986972925,68.9079426105046,30.26364686200333,11.628205085706623,29.4
29.653587377044044,1025.243390575787,18.846570212226844,17.217032873471524,14.96120630799146,13.222226351399923,78.1155335007541,85.60748082576578,21.56040448756795,2.1
13.659810995299532,1007.929569944956,25.026479044599785,23.05358696709003,22.08916770061129,22.776018237195487,96.76514916438369,88.50511639186308,12.270373471441344,39.4
16.177015174938894,1013.5114002030064,17.0705094502849,16.96771745557558,15.305123832907132,15.076561432604194,95.02337574677856,93.22976438606692,39.701944163598704,3.2
24.31447515499397,1008.5290909599352,25.911696627784565,24.411598798240025,23.0910620991721,23.40670252973455,93.34111186200556,84.90734339406036,8.348510240200548,3.8
15.357751606569977,1012.0442912900138,31.08389125313118,28.25277132889348,26.580204499503512,24.34685210579045,80.64214701491588,84.98846508938182,33.136557966574024,28.2
6.345766002358481,1021.3483972525096,20.784230320967616,19.191015038531884,17.09957271168115,14.960694226735011,78.96898887562052,55.50335941509765,20.09508741122481,20.0
4.739873878849978,1021.8942497391342,18.882653064872493,14.79929857634647,13.313919334935235,11.290544630418442,75.84816209459123,45.20214090980956,9.324843160625004,23.3
